"name","brand","ean","price","grammage","category","sale","image"
"REWE Bio Naturland Kümmel ganz 60g","REWE Bio","4337256442312","2.49","60g (1 kg = 41,50 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/8758993/36498320_digital-image.png"
"BioWagner Bio Kurkuma gemahlen 40g","Bio Wagner","4049164124401","2.59","40g (1 kg = 64,75 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/8922891/39489457_digital-image.png"
"Hengstenberg Rotwein-Essig 500ml","Hengstenberg","4008100120068","3.19","500ml (1 l = 6,38 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/4586581/2274440_digital-image.png"
"Ostmann Pfeffer schwarz Glasmühle 60g","Ostmann","4002674152050","4.99","60g (1 kg = 83,17 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/0809358/22006621_digital-image.png"
"BioWagner Bio Koriander ganz 25g","Bio Wagner","4049164124357","1.99","25g","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/8921683/43617817_digital-image.png"
"UNSER LAND Bio Bärlauch Pesto 165ml","Unser Land","4022621420131","4.69","140ml (1 kg = 33,50 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/8052767/36686061_digital-image.png"
"Ostmann Steak & Grill Gewürzsalz 60g","Ostmann","4002674045550","2.29","60g (1 kg = 38,17 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/7074929/31504878_digital-image.png"
"Hartkorn Koriander gemahlen 23g","Hartkorn","40526737","1.99","23g (1 kg = 86,52 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/3706958/31503100_digital-image.png"
"Maitre Marcel Dijon Senf 200ml","Maitre Marcel","4013200228910","2.99","200ml (1 l = 14,95 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/5837235/20472713_digital-image.png"
"Lien Ying Dim-Sum-Sauce 200ml","Lien Ying","4013200881603","2.99","200ml (1 l = 14,95 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/3842681/11204640_digital-image.png"
"Lien Ying Teriyaki-Sauce 200ml","Lien Ying","4013200881467","3.29","200ml (1 l = 16,45 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/2207010/22452817_digital-image.png"
"REWE Bio Currypulver 50g","REWE Bio","4388844014541","2.69","50g (1 kg = 53,80 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/0577458/7236080_digital-image.png"
"REWE Bio Naturland Bunter Pfeffer Mühle 40g","REWE Bio","4337256449717","2.59","40g (1 kg = 64,75 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/8757063/36510536_digital-image.png"
"BioWagner Bio Oregano gerebelt 10g","Bio Wagner","4049164124494","1.99","10g (1 kg = 199 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/8927295/39489753_digital-image.png"
"Kühne American Caesar Dressing 500ml","Kühne","4012200391600","2.49","500ml (1 l = 4,98 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/3003515/19267050_digital-image.png"
"Don Enrico Taco-Mix 27g","Don Enrico","4013200781507","1.39","27g (1 kg = 51,48 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/7828535/22457559_digital-image.png"
"Bamboo Garden Tamarinden Paste vegan 50g","Bamboo Garden","4023900561125","1.99","50g (1 kg = 39,80 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/7695895/38792803_digital-image.png"
"Hamburger Hafenschätze Gewürzmix für Fischgerichte 23g","Hamburger Hafenschätze","4260196250863","3.59","23g (1 kg = 156,09 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/7191678/28407308_digital-image.png"
"Ostmann Curry 30g","Ostmann","4002674042047","2.19","30g (1 kg = 73 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/4247795/7461960_digital-image.png"
"Ostmann Zwiebeln granuliert 40g","Ostmann","4002674046359","2.29","40g (1 kg = 57,25 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/4266315/39876661_digital-image.png"
"Knorr Salatkrönung Croutinos mit Walnuss Croutons 25 g","Knorr","4038700119704","0.89","25g (1 kg = 35,60 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/8144362/7478020_digital-image.png"
"Thomy Reines Sonnenblumenöl 750ml","Thomy","4005500087151","2.99","750ml (1 l = 3,99 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/1052411/3934150_digital-image.png"
"Knorr Salatkrönung Croutinos mit Paprika & Pinienkernen 25g","Knorr","4038700119728","0.89","25g (1 kg = 35,60 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/0589829/2314650_digital-image.png"
"Ostmann Cayennepfeffer gemahlen 40g","Ostmann","4002674051506","2.39","40g (1 kg = 59,75 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/4201418/7458720_digital-image.png"
"REWE Bio Sonnenblumenöl nativ 500ml","REWE Bio","4337256315296","1.45","500ml (1 l = 2,90 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/0201433/23679846_digital-image.png"
"Block House Steak Sauce 240ml","Block House","4009286151273","3.49","240ml (1 l = 14,54 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/3247522/32613649_digital-image.png"
"Fuego Tortilla Seasoning Mix 30g","Fuego","4007552310867","1.79","30g","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/7847909/39928605_digital-image.png"
"Bull's Eye Honey 300ml","Bull's-Eye","8715700208664","4.29","300ml (1 l = 14,30 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/8269692/29985075_digital-image.png"
"Hartkorn Oregano 11g","Hartkorn","40526256","1.99","11g (1 kg = 180,91 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/3699293/26364742_digital-image.png"
"Ostmann Chili mild Gewürzmischung 35g","Ostmann","4002674041446","2.29","35g (1 kg = 65,43 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/8101151/32237461_digital-image.png"
"Kühne Made for Veggies Knoblauchsauce mediterran vegan 235ml","Kühne","40122212","2.19","235ml (1 l = 9,32 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/7789650/35463390_digital-image.png"
"Mazzetti Cremoso Feige 215ml","Mazzetti","8006050117219","7.69","215ml (1 l = 35,77 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/0858794/11360550_digital-image.png"
"Bad Reichenhaller Jodsalz mit Fluorid+Folsäure 500g","Bad Reichenhaller","4001475105609","0.89","500g (1 kg = 1,78 €)","Öle, Soßen & Gewürze","False","https://img.rewe-static.de/3112195/3848370_digital-image.png"
